zpid,bathrooms,bedrooms,daysOnZillow,lastSoldPrice,livingArea (sqft),lotSize,priceHistory/0/price,priceHistory/2/price,yearBuilt,zestimate
48614256,3,4,10,488000,4297,8276,488000,450000,1977,488700
48241676,3,4,38,860000,3401,71438,860000,759000,1954,878000
48605951,1,2,39,342000,1028,3920,342000,330000,1965,347300
250951198,3,5,39,745000,3422,5227,745000,715000,2019,761500
48615569,3,5,10,640000,2752,7840,640000,639900,1964,640900
48609870,2,3,41,490000,1602,10018,490000,465000,1976,518000
82342187,1,3,10,500000,1292,7405,500000,499950,1948,548000
48564153,2,3,5,502000,1742,8276,502000,450000,1994,489100
55526685,3,4,42,652000,2354,7840,652000,599900,2002,663200
48597861,2,3,10,450000,1366,7840,450000,415000,1973,450700
48241752,6,5,42,2300000,8195,306662,2300000,2380000,1990,2352100
80925114,5,5,10,1295000,5472,56192,1295000,1295000,1992,1299400
48238029,3,5,42,584200,2885,6969,584200,599900,1984,596300
80924698,4,4,6,1300000,5536,355885,1300000,1150000,1977,1301900
48571991,4,4,45,918000,3876,9147,918000,900000,1999,935300
83085015,3,3,40,485100,1698,2178,485100,465000,2006,492900
48547484,3,4,10,559000,2300,,559000,559000,1977,559800
48554031,3,3,45,588000,2442,7840,588000,2195,1990,599100
48562939,3,4,10,615000,1996,9147,615000,629000,1995,615900
55527736,3,4,45,745000,2879,6534,745000,710000,2001,759400
48536906,2,3,10,339900,1360,3049,339900,339900,1968,340400
53075971,3,4,6,712500,2604,6969,712500,600000,2001,644000
48608795,3,3,46,600000,2012,9583,600000,560000,1970,611600
48629043,4,4,46,720000,3153,8712,720000,699900,1979,733900
48579308,4,5,10,765000,3386,9583,765000,750000,1998,766100
80481354,3,3,7,781150,1909,44431,781150,739900,1990,782500
79898558,3,4,41,502000,2122,3920,502000,489000,2006,510400
48629623,2,3,47,501000,1457,8276,501000,440000,1980,511000
121266129,3,4,10,530000,1713,2178,530000,499900,2014,530800
48609012,2,3,47,555000,1540,7405,555000,530000,1979,566000
48628966,3,5,11,580000,2212,7840,580000,540000,1985,581100
48606102,1,2,47,395000,1034,3920,395000,372500,1966,402900
48610674,2,3,10,425000,1234,6130,425000,,1967,425600
48607874,3,4,48,590000,2505,12196,590000,575000,1973,602100
80939074,3,4,48,560000,2398,4356,560000,524900,2006,571400
48579844,3,3,11,687600,2854,10454,687600,335000,1998,730200
48529876,2,3,48,410000,1691,7000,410000,1795,1983,418400
48574999,2,2,10,591000,1799,6534,591000,535000,1997,591900
48608470,3,2,52,353000,1556,8276,353000,348000,1970,362300
48628702,3,4,49,565000,1882,7405,565000,549000,1979,577800
48541355,1,2,11,283800,990,7840,283800,295000,1925,284300
80931657,3,4,52,655000,2554,6534,655000,585000,2006,669800
69161327,3,5,52,700000,3131,9583,700000,725000,2005,715800
96395430,3,4,11,655000,2924,4791,655000,449000,2010,632700
96380444,3,4,11,704000,2575,5227,704000,625000,2009,706700
121265820,3,3,11,493000,1468,2178,493000,459900,2013,495400
48608201,2,3,55,378000,1376,3920,378000,370000,1967,387200
96375497,3,4,53,705000,2684,4356,705000,649999,2011,721300
48610285,2,3,12,552900,2024,8300,552900,,1975,494700
96408756,3,4,59,506000,1855,2613,506000,469000,2011,519300
60056756,3,3,11,460000,1524,3049,460000,425000,2003,461800
126259134,4,4,54,890000,3486,16552,890000,895000,2017,911600
72630104,3,4,62,497000,2302,2613,497000,429900,2006,510900
48579112,3,4,11,736500,2906,9147,736500,660000,1998,737200
48527223,2,3,59,515000,1816,7405,515000,510000,1980,528600
69161884,3,5,12,765000,3392,8276,765000,740000,2005,766600
186386646,3,3,63,405000,1527,1742,405000,234995,2015,416800
48609224,2,3,59,430400,1102,7405,430400,295000,1977,441800
48605722,3,5,12,790000,2285,51836,790000,845000,1940,791200
48605983,1,2,66,335000,1034,3920,335000,350000,1967,343300
48556378,3,5,12,650000,2359,7405,650000,575000,1992,650900
48576350,3,3,12,510000,1582,6098,510000,475000,1997,510700
89193140,3,4,12,642500,2322,6534,642500,575000,2008,643400
48609957,3,4,59,525000,1997,9147,525000,505000,1979,538900
48551482,3,3,12,579900,1993,7840,579900,545000,1988,580700
48609991,2,3,60,665000,1707,11761,665000,575000,1977,682900
48563148,2,3,12,445000,1272,4356,445000,399900,1994,445600
48565582,4,4,12,525000,2340,6098,525000,549000,1995,526800
48238127,3,3,60,657625,2618,8276,657625,649900,1987,678500
48584631,2,3,12,742000,1824,11325,742000,619900,1955,743100
52694865,4,5,61,950000,3830,9583,950000,899900,1999,976100
79896850,3,4,69,550000,2116,3484,550000,479900,2006,567500
69161897,4,4,13,799900,4576,7840,799900,799900,2005,803800
48606147,2,3,70,438378,1680,5227,438378,419900,1966,452600
96386800,4,6,61,940000,3689,10454,940000,925000,2014,965800
48576817,2,3,61,670000,2504,8276,670000,650000,2000,688400
96401461,3,3,73,502743,1710,3484,502743,459000,2011,519800
62557316,3,4,13,690000,2415,6098,690000,639000,2004,691300
48536062,2,3,12,610000,1706,7405,610000,579900,1984,612000
52694858,4,5,62,850000,4009,9148,850000,108000,2002,873800
48608164,1,2,73,345000,1040,3920,345000,339900,1966,356700
48528110,3,4,12,495000,1670,7840,495000,489900,1981,496200
48534222,2,3,63,540000,1765,9147,540000,480000,1983,555400
59768714,3,2,12,343200,1300,1742,343200,,2002,352469
48605315,2,2,73,354500,1185,3920,354500,359500,1973,366500
62985359,3,3,17,610000,2366,5227,610000,579000,2003,614100
48608018,3,4,67,574000,2234,6969,574000,579000,1974,591600
55526816,3,3,13,481000,1525,3049,481000,438500,2002,481900
48556726,3,3,68,555000,2066,9583,555000,520000,1992,572400
48551515,3,4,13,660000,2404,7405,660000,624900,1990,661300
48303885,6,5,68,2100000,5529,,2100000,1000000,1993,2177100
96399603,3,4,73,620000,2550,3484,620000,585000,2011,641100
48603454,4,4,13,750000,4494,40946,750000,750000,1981,751500
246942034,3,4,17,825000,2320,334105,825000,749900,1930,829000
96388831,3,4,74,515000,1840,4356,515000,459900,2011,532800
48531504,1,3,13,395000,922,6098,2000,395000,1950,395800
48552865,2,2,74,525000,2000,6534,525000,238900,1990,543100
52695255,3,4,18,575000,2329,5227,575000,519900,2000,578100
48542435,2,4,13,635000,1994,6098,635000,575000,1987,638100
80929379,3,3,13,750000,3540,40946,750000,675000,1968,751500
48605333,2,2,80,355000,1290,5662,355000,350000,1968,368400
48559401,2,3,13,510000,1488,5227,510000,510000,1993,511000
48606047,2,3,81,454000,1338,5227,454000,445000,1967,471400
48570745,2,4,13,485000,1498,6098,485000,449000,1996,486900
48558062,3,3,13,540000,1655,5227,540000,459900,1992,541100
48551220,2,3,18,450000,1130,7405,450000,449987,1989,452000
62986676,3,3,13,441500,1548,2178,441500,415000,2004,442400
186389412,3,3,89,485000,1663,2178,485000,429900,2018,505900
69161044,3,3,13,599900,2266,3484,599900,599900,2005,601100
96379103,3,3,94,474000,1485,3484,474000,450000,2012,495700
61775076,4,4,19,825000,3407,7405,825000,825000,2003,829100
80921247,3,3,94,459000,1698,2178,459000,435000,2006,480000
48608194,1,2,95,329000,783,4356,329000,329000,1966,344300
246942758,3,3,19,470000,1325,2613,470000,450000,2016,472700
48606094,1,2,96,371000,1050,3920,371000,349950,1965,388400
96404561,3,4,19,800000,2802,10454,800000,825000,2012,804700
48550515,3,4,17,560000,1912,6969,560000,525000,1967,563800
118543943,3,3,108,545000,2094,3920,545000,525000,2013,574400
186383898,3,3,20,1120000,3180,196020,1120000,1090000,2001,1127100
52696227,3,3,118,480000,1992,4356,480000,475000,1999,508600
48582595,3,4,20,675000,2347,6969,675000,625000,1999,679300
48569729,3,4,17,740000,2598,7840,740000,697000,1997,745000
72631809,3,4,122,498000,1880,3484,498000,449900,2006,528700
48533424,3,3,17,490000,2142,6969,490000,485000,1984,493300
62985363,3,3,20,540000,1690,4791,540000,525000,2002,542900
55528519,3,4,20,600000,2339,5227,600000,575000,2002,603300
48605973,1,2,130,365000,1040,3920,365000,339000,1966,389200
48543069,3,4,17,581250,1746,6969,581250,520000,1990,584100
48606122,1,2,131,367000,1014,3920,367000,367000,1966,391500
80931461,4,4,17,1050000,4531,45302,1050000,989000,1993,1054100
48572247,3,3,21,565000,1737,6969,565000,449900,1997,568400
64767654,3,3,133,585000,2224,4791,585000,519900,2005,624700
89708464,3,4,136,600000,2911,5227,600000,,2008,641700
186387670,3,4,24,785000,3076,6534,785000,725000,2017,791600
80928266,3,4,138,505000,2301,3484,505000,499999,2006,540700
48608257,1,2,143,340000,957,3920,340000,339500,1967,365000
246942252,3,4,25,1200000,4037,435600,1200000,1100000,1979,1210800
48608126,1,2,147,360000,1034,3920,360000,359900,1966,387400
48605657,2,2,150,322000,1080,3920,322000,317000,1964,347100
48576942,3,3,25,701934,2570,6969,701934,418910,1997,710000
48608202,1,2,172,321000,939,3920,321000,324900,1967,350200
64876980,3,4,185,455000,1855,3484,455000,459900,2005,499500
79896518,3,4,193,425000,1948,2613,425000,407000,2006,468400
48606005,1,2,200,299250,1244,3920,299250,299250,1965,421700
48568434,3,5,26,622600,3062,10000,622600,429900,1997,629100
48608125,1,2,200,279000,999,3920,279000,,1967,375700
94726275,3,2,209,435000,1805,3484,435000,430000,2009,483800
96393634,3,3,213,450000,1652,3920,450000,429000,2014,500500
96381677,3,3,213,488000,2154,3920,488000,465000,2012,542700
69161202,3,3,214,150000,2208,4792,150000,,2005,580607
96397089,3,4,214,403000,1869,4356,403000,,2012,448400
96405873,3,4,217,435000,1840,3484,435000,445000,2011,484600
48608365,2,2,220,369200,1144,3920,369200,369200,1967,411900
48571674,2,3,26,475000,1380,5227,475000,439900,1996,479100
48608536,2,2,227,328000,1196,5227,328000,335000,1970,393900
48575216,2,3,26,549000,1482,4791,549000,484900,1997,554200
48605346,1,2,227,315000,813,4356,315000,315000,1968,352500
80939498,3,3,227,441500,1893,3484,441500,447500,2006,494100
48568857,3,4,26,781000,2156,9147,781000,680000,1996,787700
69161189,3,3,228,519500,2216,5227,519500,519500,2005,581600
48558964,2,3,241,456900,1885,5662,456900,459900,1993,514400
48271061,2,3,27,1100000,2726,222155,1100000,959900,1988,1114400
48608537,2,2,241,310000,1196,3484,310000,317500,1970,349000
48608219,1,2,241,352500,1028,4791,352500,337500,1967,398000
66902815,3,4,28,530700,2641,5227,530700,460000,2004,635100
119345232,3,4,241,480000,2500,3484,480000,485000,2014,540400
48573475,3,3,19,514700,1513,5227,559200,310000,1998,604600
48608366,1,2,241,325000,939,3920,325000,315000,1967,365900
48574977,2,3,31,675000,1848,12196,675000,564500,1998,682600
96415884,3,4,243,470000,2513,3920,470000,475000,2011,529600
69157779,4,4,31,1350000,4432,56192,1350000,1359000,2005,1365300
48608496,1,2,248,325000,1008,3484,325000,325000,1970,357500
48608560,2,2,249,344000,1196,3484,344000,339000,1971,394300
64576260,3,3,251,502500,2520,4791,502500,495000,2005,568100
96386878,3,5,31,700000,3041,5227,700000,679000,2012,707900
96402479,3,4,251,479500,2513,3920,479500,474500,2011,542100
70937831,4,4,31,855000,4576,7840,855000,830000,2005,864700
48606155,2,2,257,330000,1092,4356,330000,329900,1964,374000
48567471,3,4,32,625000,2352,6969,625000,585000,1997,632400
48608232,2,3,262,372520,1365,6534,372520,265000,1967,423100
96400949,3,3,269,430000,1659,4356,430000,420000,2012,491100
48574995,3,3,32,627500,1773,7840,627500,575000,1997,634900
48606189,2,2,283,425000,1260,3920,425000,449500,1965,488000
69157790,5,5,32,1270000,5428,81021,1270000,1295000,2006,1285000
48608289,2,2,286,320000,1124,6534,320000,325000,1968,366700
48570552,2,3,278,409000,1550,5662,409000,409000,1996,467300
48552867,2,2,287,466000,1700,6098,466000,459900,1990,535900
48574380,2.5,3,32,3400,1497,3920,3400,225000,1997,440900
48605365,2,2,290,335000,1188,8276,335000,345000,1968,385700
48580706,3,3,32,640000,2287,5662,640000,549000,1999,647600
72626279,3,5,299,432500,2360,2613,432500,430000,2006,499500
308914124,3,5,33,803000,3172,4791,803000,789900,2019,813600
186389458,3,3,304,397500,1390,2613,397500,389900,2018,458300
48605947,1,2,305,315000,1038,3920,315000,315000,1965,364600
64426863,6,,33,405000,1726,,405000,197606,2005,411200
66902763,3,5,33,786500,2879,6534,786500,715000,2004,796200
308916730,5,5,34,1113045,4228,10890,1113045,1150000,2021,1128300
48565220,3,4,38,650000,3049,7405,650000,615000,1995,659800
52695362,3,3,34,583500,1885,5227,583500,539000,2000,591500
48271083,4,5,35,1330000,3447,298386,1330000,1100000,1976,1354500
53076911,2,4,35,565000,1911,5227,565000,495000,2001,572600
48531431,2,2,329,440000,1110,6098,440000,439999,1981,513500
53076704,3,4,35,660000,2368,5227,660000,600000,2001,669400
48565591,3,3,35,555000,1646,6098,555000,534900,1996,562500
48610608,3,6,38,620000,2764,10890,620000,597500,1917,629300
55526678,3,4,360,580000,2531,6969,580000,579900,2001,683400
48271060,6,4,38,2200000,4384,237837,2200000,2200000,2008,2244500
48543219,3,3,12,570700,2439,8276,611200,,1979,656474
82809164,4,5,38,720000,3733,7405,720000,695000,2006,730800
308915202,3,4,45,469900,1789,,2895,469900,2021,479100
60054721,6,3,39,442000,1726,,442000,158500,2001,449200
48556177,3,4,46,662500,2007,7840,662500,585000,1993,675800
53075340,3,3,40,525000,1659,6098,525000,469500,2001,533500
48560716,2,3,46,475000,1408,8276,475000,459000,1993,484200
251279021,3,5,40,825000,2911,5227,825000,749900,2018,838900
48615062,3,3,46,567400,1548,7840,567400,427500,1963,578400
48576925,3,4,41,615000,1976,6534,615000,579000,1997,625300
66902810,3,3,41,550000,2120,5227,550000,549000,2004,559200
83083286,3,3,47,437000,1739,,437000,390000,2007,445700
48569041,3,4,42,505000,1608,6534,505000,449500,1995,513700
48571740,3,5,42,583200,2269,5227,583200,164804,1998,593200
48591739,3,4,52,554000,1955,11325,554000,469900,1976,566500
53076088,3,4,52,214708,2542,6534,214708,,2000,647100
48531517,2,3,52,540000,1648,6969,540000,2349,1991,552200
48524652,3,3,53,577000,1848,9147,577000,515000,1985,590400
55526154,3,3,54,640000,2467,4791,640000,610000,2001,655200
69161062,3,4,54,500000,1892,2613,500000,459900,2005,511800
48596166,2,3,56,529000,1838,11326,529000,128900,2000,510800
48555297,2,3,56,505000,1337,7840,505000,425000,1992,517500
48563400,2,3,81,410000,1149,6969,410000,309900,1994,425700
48580542,2,3,87,496000,1630,5227,496000,176800,1998,516700
48558953,3,4,94,545000,2042,7840,545000,539900,1993,570000
48562089,3,3,110,482000,1575,6969,482000,435000,1994,508500
308914135,3,4,104,750000,2849,,750000,745000,2021,788700
69161386,3,4,95,636000,3133,5227,636000,590000,2005,665900
48568800,3,4,112,540000,1811,10890,540000,495000,1996,570300
48571571,3,4,131,480000,1916,5227,480000,475000,1996,538900
48575206,3,3,136,475000,1819,4791,475000,460000,1997,508100
246942287,3,5,133,1750000,4150,1638727,1750000,1600000,1972,1868200
48568897,3,4,136,612000,1994,6534,612000,529000,1997,654600
66902779,3,3,159,535000,2700,4791,535000,550000,2004,579600
48566740,3,3,157,470000,1561,6969,470000,445000,1995,508600
62946417,3,4,178,602000,2598,5227,602000,559900,2004,658700
48554874,2,3,180,437000,1181,5227,437000,429900,1991,478600
60056024,3,3,165,555000,2296,7405,555000,570000,2002,603300
48271091,3,3,192,875000,2410,442569,875000,12000,1992,1072300
48568408,4,5,216,570000,3010,7405,570000,575000,1996,634800
48574984,3,4,216,527000,1878,6098,527000,515000,1997,586900
48571455,2,3,216,455000,1246,8276,455000,440000,1996,506700
186383892,3,3,229,1000500,3824,197326,1000500,949900,2004,1120200
52696901,4,4,229,903500,4089,35283,903500,900000,1977,1012000
48554896,3,5,237,610000,3140,13068,610000,597700,1901,685600
52695340,3,3,229,516000,2149,5227,516000,500000,2002,578000
48572837,3,4,241,481000,2039,5227,481000,475000,1996,541500
48568921,3,3,241,522000,2097,6969,522000,512500,1996,587700
308914113,3,4,249,629500,2496,,629500,,2020,710900
48568837,3,4,251,655000,2472,7405,655000,619500,1996,740500
69165032,3,3,264,390000,1777,2178,390000,399900,2005,443300
48580617,4,4,263,785100,3502,7840,785100,750000,1998,892000
48582656,3,4,262,570000,2789,6969,570000,540000,1999,647400
80474549,4,4,273,1245000,4762,102801,1245000,1245000,2003,1412100
186389420,4,4,273,1100000,3338,466527,1100000,1199000,2020,1254300
52695270,3,4,276,585000,2582,5227,585000,599900,2001,667900
48568431,3,4,276,510000,2030,9147,510000,509950,1997,582300
66902775,3,5,283,649000,3151,6098,649000,649000,2004,745200
308914112,3,4,279,645000,2401,,645000,,2020,737200
48575205,3,3,283,455000,1819,4791,455000,455000,1997,522400
55528520,3,4,293,495000,2045,5227,495000,499900,2002,570500
48561105,3,4,304,615000,2750,7840,615000,600000,1993,711600
48573565,4,3,301,554000,2915,10454,554000,549000,1996,640300
48568846,3,3,301,520000,2083,9148,520000,236900,1996,601000
66902793,3,4,308,540000,2345,4791,540000,524900,2004,625700
48566934,2,3,312,420000,1886,8276,420000,420000,1996,549500
186388927,3,4,321,500000,1858,2613,500000,499900,2017,580400
52695390,3,3,325,460000,1907,6098,460000,445500,2001,536200
79897600,4,4,325,1750000,3737,217800,1750000,1595000,2006,2039900
246942622,2,3,328,1170000,2512,2924618,1170000,1300000,1974,1360200
308916737,4,4,329,920000,3481,10018,920000,924950,2020,1069900
48582870,3,4,332,599000,2700,6534,599000,599000,1999,699800
69165020,3,3,336,429900,1908,2613,429900,444900,2005,502900
48576931,3,4,335,570000,2426,5662,570000,559000,1997,666500
55528167,3,4,339,650000,3005,6969,650000,619900,2003,761000
48580609,3,4,347,479900,2093,6098,479900,479900,1998,563300
246943626,3,4,347,545000,2474,6098,545000,549900,2016,637500
48610473,2,4,349,615000,3438,22215,615000,609900,1952,722300
48573432,2,3,353,384000,1400,6970,384000,151500,1996,519500
48561936,4,4,343,678000,2668,34848,678000,680000,1972,794600
53076688,3,3,354,490000,2473,5227,490000,489000,2001,576400
79898646,3,3,357,699000,3063,6969,699000,685000,2006,822900
55528207,3,4,356,629900,2900,6969,629900,629900,2002,741400
48575054,3,3,360,545000,2287,6969,545000,560000,1997,642200
246942631,2,3,357,812500,2374,82764,812500,800000,2001,953300
119345895,3,3,357,615000,2948,6098,615000,599900,2014,724100
69161128,3,5,356,640000,3180,6098,640000,649997,2005,726300
48566722,2,4,355,439000,1624,5662,439000,429900,1995,516500
48571446,3,4,355,505000,2240,9583,505000,495000,1996,594200
69161409,3,4,355,501000,2819,4791,501000,499900,2005,589500
48560249,2,3,355,390000,1427,5662,390000,385000,1995,458900
186389390,3,4,355,452000,1739,2613,452000,450000,2016,530000
48302079,4,4,354,847000,3672,94960,847000,880000,1997,1017900
80929766,4,4,354,799900,3555,10890,799900,799900,2006,940900
48572297,3,3,354,455000,1567,7405,455000,449900,1996,535200
48569854,3,3,354,420000,1465,9583,420000,430000,1996,494000
48582879,3,4,354,580000,2469,6098,580000,559900,1998,682300
80928981,2,3,353,439900,1504,103672,439900,429900,1935,517300
186388802,3,2,353,350000,1429,1742,350000,,2017,410200
246942802,2.5,3,353,350000,1558,1742,350000,339900,2016,410200
48566719,2,3,353,405000,1208,6534,405000,389000,1995,476300
186383828,3,4,353,860000,4294,325828,860000,879900,1977,1007800
48580721,3,4,349,498000,2040,6969,498000,498000,1999,584900
48271940,3,4,354,1199900,3677,219106,1199900,1199900,1980,1442000
212499032,2,3,347,1200000,2194,717868,1200000,1295000,1967,1404300
80927433,3,3,343,742000,1953,226947,742000,709900,1978,869800
48575009,3,4,349,500000,2050,6969,500000,509000,1997,587300
48563518,2,3,340,425000,1786,6970,2595,425000,1994,543900
2078260010,5,3,342,1418500,3994,,1418500,,,1662400
55528181,3,4,339,624865,2913,6969,624865,630000,2001,731600
62835538,3,4,340,540000,2242,6969,540000,519900,2004,632400
48568792,3,4,339,479000,2486,6969,479000,499000,1996,560800
48580627,4,4,339,717500,2911,6969,717500,639500,1999,840100
48571745,3,3,336,474000,1433,5227,474000,459000,1996,554400
66903243,3,4,336,659000,3245,5227,659000,659000,2005,770800
70936400,5,4,333,930000,3775,10454,930000,940000,2005,1086800
48561102,2,4,333,610000,2127,7840,610000,274900,1993,712800
186385252,5,3,342,1418500,3994,212137,1418500,1398500,1998,1656600
55528210,3,4,333,649900,3434,6969,649900,649900,2002,759500
48567507,2,4,332,525000,1786,6969,525000,518950,1995,613300
48573482,3,3,328,449900,1630,8276,449900,449900,1997,525200
186385106,3,4,327,850000,3107,130680,850000,899900,1991,987900
48571393,2,3,328,450000,1478,6969,450000,439000,1996,525000
55526633,3,3,326,415000,1174,6098,415000,374995,2001,483900
48582340,4,4,326,930000,3910,14374,930000,950000,2003,1084400
48610605,1,3,325,360000,1188,12196,360000,350000,1948,419600
308914127,3,4,325,637590,2644,,637590,,2020,740600
48271922,4,4,322,1030000,3015,230868,1030000,1050000,1986,1119500
55528522,3,5,325,510000,2580,5662,510000,510000,2002,594500
246942727,3,3,322,395000,1325,2613,395000,390000,2016,458300
48610307,3,4,322,485000,2030,8276,485000,474900,1977,564800
186383897,3,3,320,940000,2951,182952,940000,,2008,1052900
48576372,3,4,319,584000,2453,5662,584000,584000,1997,679400
48571495,2,3,321,413000,1435,6098,413000,399900,1996,480800
251225380,5,4,263,389900,4034,217800,1500000,389900,2020,1493700
48567451,2,3,328,420000,1563,6969,420000,415500,1996,490000
63174037,2,3,318,410000,1980,5662,410000,399900,1948,476800
69161866,3,4,312,604000,3026,8276,604000,609000,2005,700900
52695313,3,4,308,470000,2090,5227,470000,459900,1999,544600
53075755,3,3,306,475000,2065,4356,475000,450000,2001,550000
66902811,3,3,305,510000,2120,5227,510000,339900,2004,587300
48572259,3,3,306,450000,1575,5662,450000,429900,1996,521100
308914116,3,4,305,650000,2744,,650000,,2020,749600
48271956,3,3,305,600000,2905,21780,600000,825000,1991,708000
61816690,3,4,305,487500,2413,4791,487500,495000,2003,564300
66902656,3,4,305,530000,2545,5662,530000,510000,2004,613500
48568884,2,3,304,510000,1615,6534,510000,450000,1996,590100
186387679,2,2,304,306000,1178,1307,306000,,2016,352800
48568811,2,3,299,524900,1777,6969,524900,524900,1996,606300
48299660,5,5,299,1359000,5327,217800,1359000,1359000,1988,1599600
246942294,4,5,298,1200000,5933,131551,1200000,1250000,1973,1380500
186383918,5,6,297,1350000,5571,199504,5000,1350000,1997,1552500
308916753,4,4,297,1000000,3852,10454,1000000,1000000,2020,1150000
48576945,3,3,294,495500,2007,6534,495500,495000,1997,571300
48577783,2,3,294,450000,1405,5227,450000,429900,1998,518800
186383818,3,4,293,950000,2893,217800,950000,945000,1974,1090900
246708677,5,4,312,1840000,7670,871200,1840000,1999999,1998,2127500
186389221,2.5,4,5,420000,1731,2613,2595,427000,2016,482100
308916738,3,4,291,963010,3548,10890,963010,960000,2020,1105700
48271251,5,5,291,1175000,3864,300564,1175000,1150000,1979,1378500
48556028,4,5,290,589000,3108,8712,589000,589000,2002,678100
48582607,3,4,290,515000,2273,6969,515000,515000,1998,592900
55528161,4,4,287,576000,3376,6969,576000,579000,2001,662400
60055786,3,4,286,470000,1827,4356,470000,465000,2002,540300
66902745,3,3,286,550000,2961,5227,550000,550000,2004,632200
48580988,3,3,285,430000,1633,5227,430000,428169,1999,494100
48576932,3,3,279,515000,1863,5662,515000,495000,1997,590400
69161998,3,4,278,522000,2738,4791,522000,525000,2005,598200
48571372,3,4,277,509000,2204,7405,509000,509000,1996,583100
48610689,2,4,283,419900,3187,5227,419900,419900,1972,480700
48557723,3,3,276,393000,1407,6098,393000,239900,1992,448700
62770902,3,4,273,715000,3266,6969,715000,699000,2003,815400
80939372,4,4,272,809900,3555,10890,809900,809900,2006,923300
48567458,3,4,270,600000,2165,7405,600000,600000,1995,683500
48568855,3,3,271,710000,2726,8712,710000,699000,1996,809400
48577782,2,3,270,430000,1334,5227,430000,419000,1997,491300
48568866,3,3,291,473000,1910,7840,473000,224200,1996,543100
246944931,3,4,269,675000,2984,5227,675000,675000,2018,768500
60054684,3,4,269,540000,2222,6969,540000,539900,2002,614900
121265944,3,4,266,592500,3239,4791,592500,599900,2014,673900
48557616,3,4,271,550000,2872,7405,550000,549900,1993,626800
48564736,3,3,266,510000,1842,8712,510000,510000,1994,579900
48561921,3,3,265,467700,1697,6534,467700,440000,1994,531800
48610806,3,4,264,525000,3790,18730,525000,549900,1969,618600
48580662,3,3,264,410000,1747,5662,410000,410000,1999,467400
186385228,2,4,259,915000,3583,262231,915000,849000,1979,1037700
48566694,2,3,259,434900,1212,8712,434900,429900,1995,493400
48580643,3,3,259,511000,1872,5662,511000,489900,2000,579700
212499029,3,3,258,875000,2623,198633,875000,849900,1980,985900
246942804,3,3,257,455000,1758,2614,455000,,2016,515600
48582893,3,4,257,537800,1938,6534,537800,519000,1998,609600
186379930,2,4,256,380000,1449,7405,380000,380000,,430400
52695332,3,3,256,445000,1630,5227,445000,439000,2000,504200
96416085,3,5,256,650000,2910,5662,650000,625000,2012,736400
48569869,2,3,255,400000,1376,6098,400000,287500,1996,494900
308916743,5,5,269,1025000,4253,11325,1025000,1025000,2020,1167000
48567511,3,4,255,545000,1974,13068,545000,539900,1995,617200
66902671,3,5,255,649900,3161,6534,649900,649900,2004,736000
70937832,3,5,255,689000,3984,7840,689000,679000,2005,780300
48271933,3,4,249,1033000,3121,222155,1033000,1100000,1991,1189300
246942625,4,4,250,1296000,3753,349351,1296000,1299900,2016,1464700
48580997,2,3,248,450000,1507,5227,450000,450000,1998,508100
48271144,3,4,248,515000,2918,79714,515000,435000,1967,864600
53076064,3,3,248,505000,1954,6098,505000,499900,2001,570200
48563395,2,3,245,399900,1181,8276,399900,399900,1994,451000
61501937,3,4,245,660000,2908,5227,660000,657500,2004,744300
48610754,3,3,244,475000,1660,5227,475000,450000,2000,535400
67926130,4,3,244,650000,3024,7840,650000,685000,1910,732700
48610610,2,4,243,850000,5223,12197,850000,,1955,822500
53075338,3,4,243,515000,2406,5227,515000,515000,2001,580300
48575209,2,3,241,440000,1483,4791,440000,440000,1997,495400
48576392,3,4,241,380000,1665,5227,380000,429500,1997,549000
48580618,3,4,238,639900,2703,6534,639900,639900,1998,719500
80936712,3,3,238,875000,2500,82764,875000,894500,1997,983800
48582824,3,3,237,524000,2204,5227,524000,519000,1998,588900
48575187,2,3,236,456000,1570,5662,456000,450000,1997,512300
48580680,3,4,237,586850,2257,8276,586850,575000,1999,659600
80926532,2,3,251,835000,2158,213879,835000,859000,1963,944000
48567517,4,5,236,750000,4115,8712,750000,749900,1995,842600
48576342,3,4,231,535000,2358,5662,535000,535000,1997,599800
186383449,3,4,236,845000,3512,255261,845000,795000,1978,948900
48610657,2,3,231,469500,2899,9583,469500,469500,1914,526300
2077540851,3,4,228,667500,2557,,667500,667500,2020,747300
48580653,3,3,224,462660,1773,5662,462660,465000,1999,517100
48563495,3,4,223,639500,3546,12196,639500,672500,1994,714400
48567494,2,3,222,465000,1682,6969,465000,450000,1995,519200
48582350,4,4,222,875550,4495,11761,875550,898000,1999,977700
48575061,2,3,222,459000,1587,6098,459000,459000,1997,512500
48572262,2,3,220,390000,1524,7405,390000,409000,1996,435100
48566702,2,3,216,414500,1363,5662,414500,299900,1995,461600
48570602,3,3,217,92000,1418,5227,92000,269900,1996,441500
55528229,3,4,216,530000,2500,5000,530000,1695,2003,590200
48571565,2,3,214,439900,1494,4791,439900,439900,1996,489500
48575017,3,4,214,563550,2249,7405,563550,559900,1997,627000
48610872,3,3,216,1240000,3210,217364,1240000,1349000,2003,1380900
48582594,3,3,214,480000,1670,6969,480000,450000,1999,534100
48561918,3,3,213,476000,1799,10454,476000,439000,1994,529400
246941900,2,3,214,600000,1700,43560,600000,290000,1949,667300
121098714,3,3,210,515000,2151,5662,515000,515000,2015,572000
